time,q1_deg,q2_deg,q1_des_deg,q2_des_deg,x,y,x_des,y_des,tau1,tau2,ee_error
3.900000,-23.396218,97.913293,-22.851422,97.656892,0.3594238762,0.1844424707,0.3590150672,0.1874852428,-0.2433353900,0.6843155195,0.0030701119
3.910000,-23.152898,97.723306,-22.610930,97.472888,0.3596446786,0.1856909560,0.3592018926,0.1887279014,-0.2392583307,0.6869157011,0.0030690547
3.920000,-22.910027,97.536348,-22.370973,97.291966,0.3598458461,0.1869428993,0.3593691761,0.1899733413,-0.2352060300,0.6895342706,0.0030677016
3.930000,-22.667652,97.352458,-22.131599,97.114165,0.3600273285,0.1881979903,0.3595168764,0.1912212551,-0.2311793975,0.6921706046,0.0030660547
3.940000,-22.425820,97.171675,-21.892852,96.939524,0.3601890805,0.1894559184,0.3596449572,0.1924713349,-0.2271793346,0.6948240653,0.0030641160
3.950000,-22.184576,96.994040,-21.654778,96.768080,0.3603310619,0.1907163721,0.3597533867,0.1937232723,-0.2232067340,0.6974940013,0.0030618880
3.960000,-21.943967,96.819589,-21.417419,96.599871,0.3604532370,0.1919790392,0.3598421383,0.1949767584,-0.2192624800,0.7001797476,0.0030593729
3.970000,-21.704036,96.648362,-21.180821,96.434933,0.3605555753,0.1932436071,0.3599111900,0.1962314839,-0.2153474472,0.7028806256,0.0030565733
3.980000,-21.464829,96.480394,-20.945027,96.273303,0.3606380509,0.1945097628,0.3599605248,0.1974871393,-0.2114625013,0.7055959435,0.0030534918
3.990000,-21.226390,96.315723,-20.710078,96.115016,0.3607006430,0.1957771929,0.3599901306,0.1987434146,-0.2076084979,0.7083249967,0.0030501310
4.000000,-20.988762,96.154385,-20.476019,95.960106,0.3607433356,0.1970455836,0.3600000000,0.2000000000,-0.2037862827,0.7110670678,0.0030464938
